,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
4589,1899,3,0,1688.0,3800.0,3,3300000.0,1.0,3.0,8,30
4590,1920,8,0,2108.0,3760.0,8,3300000.0,1.0,3.0,7,13
4592,1912,16,0,4800.0,16512.0,16,3300000.0,1.0,4.0,10,4
4593,1963,0,1,2654.0,2560.0,1,3300000.0,1.0,1.0,8,1
4594,1930,0,1,9492.0,9400.0,1,3300000.0,1.0,1.0,7,27
4609,1901,3,0,1603.0,2912.0,3,3299000.0,1.0,3.0,1,26
4614,1920,4,0,2100.0,3780.0,4,3295000.0,1.0,3.0,7,27
4619,1901,1,0,1280.0,3072.0,1,3287500.0,1.0,3.0,1,30
4627,1999,0,1,1670.0,3332.0,1,3280000.0,1.0,2.0,4,4
4651,1899,2,0,1842.0,2358.0,2,3252500.0,1.0,2.0,12,15
4653,1899,2,0,2000.0,1400.0,2,3250197.0,1.0,2.5,9,7
4694,1952,0,1,7500.0,4000.0,1,3250000.0,2.0,2.0,7,14
4695,1899,3,0,2500.0,3800.0,3,3250000.0,1.0,3.0,5,2
4696,1910,3,0,2000.0,2700.0,3,3250000.0,2.0,3.0,4,21
4697,1900,4,0,2083.0,2499.0,4,3250000.0,1.0,3.0,9,6
4698,1930,14,2,4000.0,14400.0,16,3250000.0,1.0,4.0,6,6
4699,1899,2,0,2000.0,2130.0,2,3250000.0,1.0,2.0,7,25
4701,1901,2,0,2000.0,2820.0,2,3250000.0,1.0,2.0,6,22
4702,1920,5,1,1600.0,5200.0,6,3250000.0,1.0,4.0,12,18
4704,1931,8,0,2500.0,5400.0,8,3250000.0,1.0,4.0,5,25
4714,1910,3,0,2025.0,2970.0,3,3248000.0,1.0,3.0,9,28
4736,1931,4,1,2500.0,2850.0,5,3225000.0,1.0,3.0,9,19
4818,1926,2,3,1465.0,5000.0,5,3200000.0,1.0,4.0,11,16
4819,2003,8,0,2500.0,6720.0,8,3200000.0,1.0,4.0,8,29
4820,1899,1,0,1279.0,2880.0,1,3200000.0,1.0,3.0,8,2
4821,1930,5,0,2200.0,7040.0,5,3200000.0,1.0,4.0,6,26
4822,1958,0,1,3563.0,3000.0,1,3200000.0,1.0,2.0,6,28
4823,1899,3,0,1917.0,3240.0,3,3200000.0,1.0,3.0,12,15
4824,1931,0,1,9917.0,9917.0,1,3200000.0,1.0,1.0,9,6
4825,1931,3,1,1453.0,4356.0,4,3200000.0,1.0,4.0,8,8
4826,2006,8,0,4000.0,8125.0,8,3200000.0,2.0,4.0,3,20
4827,1927,0,1,4000.0,7000.0,1,3200000.0,1.0,1.0,6,21
4829,1901,2,0,2000.0,3200.0,2,3200000.0,1.0,3.0,2,22
4830,1901,2,0,1333.0,1624.0,2,3200000.0,1.0,2.0,1,12
4831,1910,3,0,2357.0,4000.0,3,3200000.0,1.0,3.0,11,29
4832,1930,6,0,2500.0,4125.0,6,3200000.0,2.0,3.0,5,3
4833,1920,6,1,1875.0,5500.0,7,3200000.0,1.0,4.0,8,31
4834,1899,3,0,2500.0,3500.0,3,3200000.0,1.0,3.0,8,2
4877,1901,3,0,2620.0,3904.0,3,3170000.0,1.0,3.0,12,19
4917,1920,1,0,10000.0,2792.0,1,3150000.0,2.0,2.5,5,18
4918,1901,2,0,1800.0,2430.0,2,3150000.0,1.0,2.0,9,28
4919,1901,2,0,2000.0,2980.0,2,3150000.0,1.0,2.0,7,31
4920,1935,6,2,2017.0,7462.0,8,3150000.0,2.0,4.0,9,8
4921,1930,2,1,2150.0,3375.0,3,3150000.0,1.0,3.0,12,14
4923,1910,3,1,2500.0,3500.0,4,3150000.0,1.0,3.0,8,25
4924,2012,3,0,3349.0,5244.0,3,3150000.0,1.0,4.0,6,16
4928,1899,1,0,3600.0,3306.0,1,3140000.0,2.0,3.0,9,12
4934,1899,1,0,2200.0,3193.0,1,3131118.0,1.0,3.0,10,27
4947,1899,3,0,1667.0,2142.0,3,3125000.0,1.0,3.0,3,20
4948,1899,2,0,2025.0,3960.0,2,3125000.0,1.0,3.0,1,11
4949,1931,6,0,2500.0,6000.0,6,3125000.0,1.0,3.0,8,15
4950,1899,2,0,1667.0,2798.0,2,3125000.0,1.0,4.0,7,28
4951,1910,4,0,2347.0,2997.0,4,3125000.0,1.0,3.0,10,13
4956,1931,0,2,4000.0,2400.0,2,3120000.0,1.0,1.0,11,1
4957,1930,8,0,2000.0,3200.0,8,3120000.0,1.0,3.0,10,10
4959,2016,1,0,1683.0,2625.0,1,3115845.0,1.0,3.0,11,28
5026,1931,0,1,2000.0,3600.0,1,3100000.0,1.0,3.0,9,13
5027,1931,6,0,2500.0,4350.0,6,3100000.0,1.0,3.0,9,28
5028,1899,3,0,2250.0,3950.0,3,3100000.0,1.0,3.0,11,9
5029,1931,3,1,1000.0,4000.0,4,3100000.0,1.0,4.0,5,18
5030,1900,4,0,2500.0,3375.0,4,3100000.0,1.0,3.0,4,26
5031,1931,0,2,3303.0,2650.0,2,3100000.0,1.0,1.0,8,22
5032,1931,0,1,5000.0,0.0,1,3100000.0,2.0,1.0,4,6
5033,1930,8,0,2400.0,4400.0,8,3100000.0,1.0,4.0,5,18
5034,1905,8,0,2275.0,7516.0,8,3100000.0,1.0,4.0,7,24
5035,1935,8,0,10000.0,7083.0,8,3100000.0,5.0,3.0,8,30
5036,1930,19,0,4350.0,14460.0,19,3100000.0,1.0,4.0,5,24
5037,2002,9,0,2026.0,6488.0,9,3100000.0,1.0,4.0,2,21
5038,1920,2,1,3125.0,3750.0,3,3100000.0,2.0,3.0,7,19
5063,1907,6,0,2750.0,5022.0,6,3089909.0,1.0,3.0,12,15
5064,1905,2,0,1601.0,2544.0,2,3089000.0,1.0,2.0,1,23
5069,1920,7,2,2080.0,6444.0,9,3080000.0,1.0,4.0,8,2
5079,1914,2,1,4056.0,3900.0,3,3075000.0,1.0,3.0,12,14
5115,1930,2,0,1575.0,1838.0,2,3050000.0,1.0,2.5,2,24
5116,1899,2,0,2000.0,2220.0,2,3050000.0,1.0,2.0,8,18
5117,1931,3,0,1895.0,3618.0,3,3050000.0,1.0,3.0,2,6
5118,1900,4,0,2083.0,2499.0,4,3050000.0,1.0,3.0,7,20
5119,1901,3,0,1608.0,2970.0,3,3050000.0,1.0,3.0,12,19
5120,1931,4,0,2000.0,3000.0,4,3050000.0,1.0,3.0,1,31
5121,1920,2,0,2533.0,1656.0,2,3050000.0,2.0,2.0,6,7
5126,0,0,0,3600.0,0.0,0,3045375.0,1.0,0.0,3,30
5128,1901,2,0,1009.0,1824.0,2,3045000.0,1.0,3.0,7,27
5136,1931,4,3,2500.0,5650.0,7,3035000.0,1.0,3.0,11,13
5140,1900,4,0,1400.0,3200.0,4,3030000.0,1.0,3.0,4,21
5141,1901,2,0,2000.0,3360.0,2,3028000.0,1.0,3.0,9,11
5151,1910,2,0,2000.0,3215.0,2,3025000.0,1.0,3.0,6,21
5152,1936,6,0,2500.0,5062.0,6,3025000.0,1.0,3.0,9,26
5279,1930,1,0,7033.0,2943.0,1,3000000.0,2.0,2.5,6,28
5280,1931,1,1,1139.0,1760.0,2,3000000.0,1.0,2.0,6,28
5281,1931,0,3,1755.0,2700.0,3,3000000.0,1.0,2.0,10,24
5283,1914,0,2,2517.0,5000.0,2,3000000.0,1.0,2.0,3,29
5284,1931,8,1,2142.0,6240.0,9,3000000.0,1.0,4.0,1,9
5285,0,0,0,4648.0,0.0,0,3000000.0,0.0,0.0,8,21
5286,1901,1,0,3140.0,3544.0,1,3000000.0,1.0,3.0,5,26
5287,1912,11,1,2500.0,9000.0,12,3000000.0,1.0,4.0,6,12
5288,1905,4,0,2000.0,3360.0,4,3000000.0,1.0,3.0,12,5
5289,1899,3,0,2000.0,1955.0,3,3000000.0,2.0,2.0,8,9
5291,1931,7,1,13500.0,22565.0,8,3000000.0,2.0,3.0,7,19
5292,1925,1,0,4000.0,2064.0,1,3000000.0,2.0,2.0,11,28
5293,1920,1,0,4820.0,2232.0,1,3000000.0,2.0,2.5,5,16
5295,1901,1,0,1734.0,2730.0,1,3000000.0,1.0,3.0,9,11
5296,1930,0,1,6483.0,9500.0,1,3000000.0,1.0,2.0,5,30
5297,1901,2,0,1763.0,2258.0,2,3000000.0,1.0,2.0,8,25
5298,1910,8,0,2500.0,6000.0,8,3000000.0,1.0,4.0,10,12
5299,1920,3,0,2400.0,3563.0,3,3000000.0,1.0,2.0,11,28
5354,1899,2,0,1946.0,3050.0,2,2995000.0,1.0,3.0,2,17
5359,1910,2,0,2000.0,2880.0,2,2990000.0,1.0,3.0,7,11
5360,1931,0,3,6000.0,15344.0,3,2990000.0,1.0,3.0,5,31
5371,0,0,0,2500.0,0.0,0,2980000.0,0.0,0.0,6,22
5392,1931,5,1,2094.0,5326.0,6,2970000.0,1.0,3.0,11,9
5400,1930,16,0,4000.0,14400.0,16,2955000.0,1.0,4.0,10,18
5442,1925,1,0,4200.0,3110.0,1,2950000.0,2.0,2.75,4,5
5443,1899,2,0,1650.0,2880.0,2,2950000.0,1.0,3.0,4,21
5445,1930,16,0,4000.0,12800.0,16,2950000.0,1.0,4.0,6,15
5446,1899,3,0,1890.0,3780.0,3,2950000.0,1.0,3.0,1,19
5447,1931,1,1,1660.0,3000.0,2,2950000.0,1.0,2.0,12,7
5448,1930,2,0,5069.0,3432.0,2,2950000.0,2.0,2.0,4,24
5450,2014,1,0,1279.0,1692.0,1,2950000.0,0.0,3.0,4,25
5458,1901,2,0,2000.0,3712.0,2,2942000.0,1.0,3.0,9,13
5470,1899,2,0,1875.0,2268.0,2,2926000.0,1.0,2.0,6,26
5481,1999,2,0,1600.0,2400.0,2,2925000.0,1.0,2.0,9,18
5482,1890,2,0,1363.0,3360.0,2,2925000.0,1.0,3.0,8,11
5483,1935,0,1,12000.0,3092.0,1,2925000.0,1.0,1.0,12,8
5484,1899,2,0,1686.0,2295.0,2,2925000.0,1.0,2.0,2,28
5485,1899,2,2,1800.0,3500.0,4,2925000.0,2.0,3.0,8,11
5496,1907,7,0,2600.0,7616.0,7,2906184.0,1.0,5.0,12,27
5501,1910,3,0,2000.0,3092.0,3,2905000.0,1.0,3.0,7,17
5573,1931,8,0,2958.0,9036.0,8,2900000.0,1.0,4.0,3,9
5574,1905,10,0,2633.0,5625.0,10,2900000.0,1.0,3.0,2,2
5575,1900,3,1,1800.0,3840.0,4,2900000.0,1.0,4.0,8,21
5576,1901,2,0,1248.0,3224.0,2,2900000.0,1.0,3.0,8,31
5577,1931,2,1,2000.0,3168.0,3,2900000.0,1.0,3.0,7,31
5578,1929,8,0,3000.0,7984.0,8,2900000.0,1.0,4.0,5,18
5579,1930,19,0,5830.0,19840.0,19,2900000.0,1.0,4.0,5,12
5580,1958,0,2,10250.0,7375.0,2,2900000.0,2.0,2.0,11,29
5581,1930,6,0,2500.0,4875.0,6,2900000.0,1.0,3.0,12,1
5582,2001,6,0,2050.0,6488.0,6,2900000.0,1.0,4.0,2,21
5583,1901,2,0,1667.0,2160.0,2,2900000.0,1.0,3.0,4,25
5584,1901,2,0,2282.0,2996.0,2,2900000.0,1.0,3.0,2,22
5585,0,0,0,44352.0,0.0,0,2900000.0,,,11,2
5619,1931,0,3,2774.0,5610.0,3,2875000.0,1.0,3.0,7,6
5621,1931,2,1,1426.0,2790.0,3,2875000.0,1.0,4.0,8,15
5622,1930,8,0,2906.0,7152.0,8,2875000.0,1.0,4.0,8,3
5632,1925,0,9,4617.0,7816.0,9,2861537.0,2.0,2.0,12,8
5690,1899,1,0,1980.0,3520.0,1,2850000.0,1.0,3.0,4,6
5691,1901,3,0,1280.0,3072.0,3,2850000.0,1.0,3.0,6,9
5692,1899,3,0,1935.0,3860.0,3,2850000.0,1.0,3.0,6,30
5693,1931,6,0,2500.0,4275.0,6,2850000.0,1.0,3.0,10,24
5696,1923,2,1,1688.0,3539.0,3,2850000.0,1.0,3.0,9,11
5697,1920,6,1,2500.0,5000.0,7,2850000.0,1.0,4.0,11,13
5727,0,0,0,2500.0,0.0,0,2830000.0,0.0,0.0,9,29
5744,2001,0,2,5058.0,9104.0,2,2825000.0,1.0,2.0,9,18
5745,1931,4,0,4007.0,4752.0,4,2825000.0,2.0,2.0,9,28
5749,0,0,0,2500.0,0.0,0,2825000.0,0.0,0.0,3,28
5750,0,0,0,2765.0,0.0,0,2825000.0,1.0,0.0,3,28
5760,1900,18,0,5019.0,22368.0,18,2815589.0,1.0,6.0,6,30
5778,2016,1,0,1752.0,2733.0,1,2800187.0,1.0,3.0,6,14
5853,1930,0,0,1808.0,5160.0,0,2800000.0,1.0,3.0,6,16
5854,2015,7,0,1675.0,8155.0,7,2800000.0,1.0,4.0,10,10
5855,1910,8,0,2525.0,7821.0,8,2800000.0,1.0,4.0,2,16
5856,1931,0,3,4767.0,4767.0,3,2800000.0,1.0,1.0,6,19
5857,1900,0,2,2600.0,4620.0,2,2800000.0,1.0,2.0,1,19
5860,1930,16,0,4067.0,10450.0,16,2800000.0,1.0,4.0,2,8
5862,1899,3,0,1550.0,3000.0,3,2800000.0,1.0,3.0,9,28
5863,1899,2,0,1540.0,3688.0,2,2800000.0,1.0,3.0,2,8
5866,1906,8,2,2663.0,9375.0,10,2800000.0,2.0,4.0,1,12
5867,1930,4,0,1760.0,2900.0,4,2800000.0,1.0,3.0,8,24
5869,0,0,0,1238.0,0.0,0,2800000.0,0.0,0.0,3,20
5870,1899,1,2,4017.0,6300.0,3,2800000.0,3.0,3.0,11,30
5871,1920,0,1,7475.0,7475.0,1,2800000.0,1.0,1.0,4,5
5899,1899,3,0,1723.0,3144.0,3,2788000.0,1.0,3.0,11,1
5904,1910,2,0,3405.0,2556.0,2,2785000.0,1.0,3.0,7,28
5919,1914,9,0,2504.0,6740.0,9,2775000.0,1.0,4.0,4,21
5928,1901,2,0,1800.0,2280.0,2,2765000.0,1.0,2.0,8,30
5930,1905,6,0,2500.0,4875.0,6,2760091.0,1.0,3.0,12,15
5932,1899,1,0,1750.0,2300.0,1,2760000.0,1.0,2.0,1,10
5936,1901,1,0,2504.0,2500.0,1,2755000.0,1.0,3.0,4,27
5999,1899,2,0,1975.0,3552.0,2,2750000.0,1.0,2.0,10,18
6000,2017,11,0,3270.0,11638.0,11,2750000.0,0.0,0.0,8,29
6001,1910,2,0,2000.0,2880.0,2,2750000.0,1.0,3.0,1,10
6002,1905,4,0,2000.0,4378.0,4,2750000.0,1.0,5.0,9,11
6003,1930,4,1,1920.0,6720.0,5,2750000.0,1.0,3.0,1,4
6004,1905,1,0,13000.0,7202.0,1,2750000.0,2.0,2.75,1,20
6005,2004,6,0,2038.0,6500.0,6,2750000.0,1.0,4.0,2,21
6007,1901,1,0,2000.0,3200.0,1,2750000.0,1.0,3.0,8,30
6008,1901,2,0,2315.0,2720.0,2,2750000.0,1.0,3.0,9,25
6009,1930,1,1,1250.0,3590.0,2,2750000.0,1.0,4.0,11,1
6010,1910,4,0,1410.0,3200.0,4,2750000.0,1.0,3.0,2,10
6011,1899,2,0,1615.0,2898.0,2,2750000.0,1.0,3.0,6,16
6012,1915,2,0,1917.0,3279.0,2,2750000.0,1.0,2.0,11,30
6033,1899,2,0,1540.0,2400.0,2,2745000.0,1.0,2.0,6,12
6051,1899,3,0,1000.0,2340.0,3,2730000.0,1.0,2.0,12,5
6064,1931,4,0,2625.0,6000.0,4,2725000.0,1.0,4.0,11,20
6066,2016,1,0,1680.0,2625.0,1,2725000.0,1.0,3.0,8,17
6067,1931,3,1,1530.0,3300.0,4,2725000.0,1.0,3.0,11,17
6068,1958,0,1,2504.0,5150.0,1,2725000.0,1.0,3.0,11,21
6069,2016,1,0,1576.0,2196.0,1,2723818.0,1.0,3.0,8,25
6074,1930,6,1,2340.0,6000.0,7,2720000.0,1.0,4.0,5,16
6103,1970,3,0,3008.0,5440.0,3,2700500.0,1.0,3.0,7,12
6186,1901,3,0,2167.0,3669.0,3,2700000.0,1.0,3.0,8,21
6187,0,0,0,5126.0,0.0,0,2700000.0,0.0,0.0,11,13
6188,2015,7,0,2500.0,6541.0,7,2700000.0,1.0,4.0,11,22
6189,1979,0,1,8571.0,3988.0,1,2700000.0,1.0,1.0,11,7
6190,1920,3,0,2000.0,2640.0,3,2700000.0,1.0,3.0,12,13
6192,1931,6,1,2500.0,4500.0,7,2700000.0,1.0,3.0,5,4
6195,1900,2,2,1481.0,3840.0,4,2700000.0,1.0,3.0,4,19
6196,1910,1,0,5000.0,2400.0,1,2700000.0,1.0,2.75,2,28
6197,1931,16,0,4000.0,14160.0,16,2700000.0,1.0,4.0,9,20
6198,1931,0,2,8000.0,6900.0,2,2700000.0,1.0,1.0,6,7
6199,1899,2,0,2500.0,4012.0,2,2700000.0,1.0,3.0,7,20
6200,1925,1,0,3615.0,3890.0,1,2700000.0,2.0,2.5,8,10
6201,1899,3,0,1261.0,2752.0,3,2700000.0,1.0,3.0,6,21
6202,1901,3,0,2000.0,3300.0,3,2700000.0,1.0,3.0,4,20
6219,2016,1,0,1683.0,2625.0,1,2698362.0,1.0,3.0,8,22
6228,1910,3,0,1950.0,2560.0,3,2695000.0,1.0,3.0,6,29
6229,1920,2,0,1505.0,2660.0,2,2695000.0,1.0,3.0,7,14
6238,1905,3,0,1600.0,3360.0,3,2690000.0,1.0,3.0,9,20
6265,1905,6,0,2315.0,4350.0,6,2675000.0,1.0,3.0,2,1
6266,1931,3,1,1573.0,4720.0,4,2675000.0,1.0,4.0,2,22
6267,1847,1,0,1020.0,1626.0,1,2675000.0,1.0,3.0,6,22
6269,1905,1,0,6580.0,2977.0,1,2675000.0,2.0,2.75,12,1
6271,1910,2,2,1250.0,2625.0,4,2675000.0,1.0,3.0,9,7
6273,2005,2,0,1667.0,4097.0,2,2674000.0,1.0,3.25,4,4
6274,1931,3,1,1500.0,2880.0,4,2673000.0,1.0,4.0,1,4
6282,1901,2,0,2600.0,2480.0,2,2670000.0,1.0,2.0,3,24
6355,0,0,0,5752.0,0.0,0,2650000.0,0.0,0.0,1,24
6356,1899,3,0,1667.0,2528.0,3,2650000.0,1.0,3.0,9,18
6357,1899,3,0,2200.0,2442.0,3,2650000.0,1.0,3.0,7,18
6358,1910,2,0,4585.0,2500.0,2,2650000.0,2.0,2.0,6,29
6359,1930,1,0,5000.0,4000.0,1,2650000.0,1.0,2.0,1,31
6360,1901,3,0,2000.0,2750.0,3,2650000.0,1.0,2.0,3,31
6361,1901,2,0,1360.0,1632.0,2,2650000.0,1.0,2.0,8,22
6362,1920,6,0,2500.0,4125.0,6,2650000.0,1.0,3.0,5,22
6384,1920,1,0,859.0,874.0,1,2645000.0,1.0,2.0,5,16
6392,1964,0,6,10000.0,15565.0,6,2638000.0,2.0,1.0,3,15
6398,1905,0,1,2025.0,1653.0,1,2635000.0,2.0,2.75,2,1
6403,1910,1,0,2000.0,4056.0,1,2627500.0,1.0,3.0,2,17
6417,1899,3,0,2200.0,3136.0,3,2625000.0,1.0,3.0,10,10
6437,1931,0,1,4000.0,3180.0,1,2615000.0,1.0,1.0,1,17
6438,1901,2,0,1875.0,2881.0,2,2615000.0,1.0,2.0,6,5
6439,1901,2,0,1833.0,3048.0,2,2615000.0,1.0,3.0,6,6
6441,1920,2,0,1250.0,1760.0,2,2610500.0,1.0,2.0,11,17
6548,1899,4,0,2000.0,3840.0,4,2600000.0,1.0,3.0,12,4
6549,1921,2,1,2000.0,4000.0,3,2600000.0,1.0,3.0,1,12
6550,1931,2,1,2000.0,5200.0,3,2600000.0,1.0,3.0,1,12
6551,1965,3,0,2805.0,5008.0,3,2600000.0,1.0,3.0,7,3
6552,1899,3,0,1600.0,5760.0,3,2600000.0,1.0,3.0,6,30
6553,1905,8,0,3920.0,5625.0,8,2600000.0,1.0,3.0,5,2
6554,2001,6,0,2204.0,6138.0,6,2600000.0,1.0,4.0,2,21
6555,1965,1,0,5877.0,3832.0,1,2600000.0,1.0,1.0,4,25
6556,1925,1,0,4000.0,2191.0,1,2600000.0,2.0,2.0,7,17
6557,1899,3,0,2000.0,4160.0,3,2600000.0,1.0,3.0,7,11
6561,1927,0,5,5000.0,5000.0,5,2600000.0,1.0,1.0,4,5
6562,1931,0,4,1608.0,3800.0,4,2600000.0,1.0,2.0,2,3
6563,1920,6,1,2500.0,5000.0,7,2600000.0,1.0,4.0,7,28
6601,1910,3,0,1600.0,2700.0,3,2576000.0,1.0,3.0,8,14
6619,1899,2,0,2000.0,3444.0,2,2575000.0,1.0,3.0,4,12
6620,1925,2,0,1947.0,3360.0,2,2575000.0,1.0,3.0,5,1
6632,1899,3,0,1833.0,2430.0,3,2570000.0,1.0,3.0,6,14
6633,1910,1,0,1503.0,2541.0,1,2570000.0,1.0,2.0,12,8
6639,1899,3,0,1667.0,2720.0,3,2565000.0,1.0,3.0,10,26
6647,2016,1,0,1683.0,2625.0,1,2560898.0,1.0,3.0,8,28
6656,1925,1,1,2500.0,5118.0,2,2559999.0,1.0,3.0,3,21
6710,1899,2,0,1650.0,2640.0,2,2550000.0,1.0,3.0,12,28
6711,1901,3,0,2100.0,4179.0,3,2550000.0,1.0,3.0,8,8
6712,1931,1,1,2805.0,4420.0,2,2550000.0,1.0,2.0,6,13
6713,1920,4,0,2000.0,2400.0,4,2550000.0,1.0,3.0,7,27
6714,1901,1,0,1250.0,2220.0,1,2550000.0,1.0,3.0,3,17
6716,1930,8,0,2150.0,3440.0,8,2550000.0,1.0,3.0,6,22
6719,1901,2,0,1700.0,2720.0,2,2550000.0,1.0,3.0,11,9
6720,1899,2,0,2000.0,2520.0,2,2550000.0,1.0,2.0,1,6
6721,1940,3,0,2000.0,3078.0,3,2550000.0,1.0,3.0,5,19
6722,1899,2,1,1450.0,3000.0,3,2550000.0,1.0,3.0,1,31
6723,1913,3,2,2000.0,5642.0,5,2550000.0,1.0,4.0,11,7
6724,1899,2,1,1932.0,2400.0,3,2550000.0,1.0,3.0,1,24
6725,1910,0,0,5862.0,5862.0,0,2550000.0,1.0,1.0,10,23
6748,2001,2,0,1078.0,2506.0,2,2545000.0,1.0,4.0,9,28
6749,1899,2,0,1360.0,2352.0,2,2545000.0,1.0,2.0,12,28
6757,2016,1,0,1683.0,2625.0,1,2540533.0,1.0,3.0,12,19
6763,1990,1,0,4900.0,7800.0,1,2537000.0,2.0,2.0,5,16
6767,1899,3,0,1200.0,2880.0,3,2535000.0,1.0,3.0,2,3
6768,1900,1,0,2000.0,1400.0,1,2535000.0,1.0,2.0,11,29
6775,1931,4,1,2000.0,5120.0,5,2530000.0,1.0,3.0,8,30
6792,1899,2,0,2520.0,3864.0,2,2525000.0,1.0,3.0,7,17
6793,1914,6,0,2650.0,5168.0,6,2525000.0,1.0,3.0,5,12
6794,1901,2,0,1750.0,2346.0,2,2525000.0,1.0,2.0,2,13
6795,1901,2,0,1784.0,2010.0,2,2525000.0,1.0,2.0,5,15
6796,1920,2,1,2500.0,5000.0,3,2525000.0,1.0,4.0,3,22
6807,2016,1,0,1752.0,2733.0,1,2521442.0,1.0,3.0,9,8
6813,1901,2,0,1710.0,3020.0,2,2520000.0,1.0,3.0,3,30
6834,1925,1,0,4000.0,1560.0,1,2510000.0,2.0,2.5,11,30
6835,1901,2,0,2000.0,3200.0,2,2510000.0,1.0,3.0,8,28
6836,1899,2,0,1733.0,2104.0,2,2510000.0,1.0,2.0,2,16
6999,0,0,0,6882.0,0.0,0,2500000.0,1.0,0.0,2,13
7000,1930,0,1,5250.0,2950.0,1,2500000.0,1.0,2.0,5,5
7001,1987,0,1,2525.0,2525.0,1,2500000.0,1.0,1.0,10,24
7002,1899,3,0,2000.0,3600.0,3,2500000.0,1.0,3.0,6,1
7003,1900,6,0,2667.0,6808.0,6,2500000.0,1.0,3.0,7,6
7004,1931,3,1,2000.0,4800.0,4,2500000.0,1.0,4.0,7,5
7005,1931,2,1,1625.0,3600.0,3,2500000.0,1.0,3.0,4,6
7006,2017,6,1,4000.0,14132.0,7,2500000.0,0.0,0.0,3,2
7007,1930,1,1,2000.0,3500.0,2,2500000.0,1.0,2.0,12,28
7008,1927,0,1,1950.0,3276.0,1,2500000.0,1.0,2.0,12,7
7010,1931,4,1,2500.0,4500.0,5,2500000.0,2.0,3.0,7,11
7011,1899,3,0,2617.0,3600.0,3,2500000.0,1.0,3.0,8,2
7012,0,0,0,1750.0,0.0,0,2500000.0,0.0,0.0,9,8
7013,1930,3,0,1901.0,3695.0,3,2500000.0,1.0,3.0,4,4
7014,1938,0,1,6658.0,13232.0,1,2500000.0,1.0,2.0,12,29
7015,1920,6,0,2250.0,5400.0,6,2500000.0,1.0,3.0,9,28
7016,1910,1,0,5100.0,3471.0,1,2500000.0,2.0,2.5,7,28
7017,1930,2,2,1915.0,4300.0,4,2500000.0,1.0,3.0,7,21
7018,1905,7,1,2929.0,11061.0,8,2500000.0,1.0,4.0,10,31
7019,1901,2,0,1219.0,2752.0,2,2500000.0,1.0,3.0,7,10
7020,1899,2,0,2142.0,3652.0,2,2500000.0,1.0,3.0,2,21
7021,1905,4,0,1378.0,3200.0,4,2500000.0,1.0,3.0,1,26
7022,1931,0,1,3000.0,1600.0,1,2500000.0,1.0,1.0,4,27
7023,1930,1,0,4000.0,2568.0,1,2500000.0,2.0,2.0,4,17
7024,0,0,0,6000.0,0.0,0,2500000.0,0.0,0.0,6,23
7025,1949,0,3,8000.0,4400.0,3,2500000.0,1.0,1.0,12,19
7026,1930,2,0,3615.0,4800.0,2,2500000.0,2.0,2.5,4,3
7028,1910,2,0,2000.0,2800.0,2,2500000.0,1.0,3.0,8,28
7029,1899,2,0,1750.0,2295.0,2,2500000.0,1.0,2.0,7,10
7030,1899,2,0,1700.0,2040.0,2,2500000.0,1.0,2.0,2,13
7031,1899,2,0,1800.0,3672.0,2,2500000.0,1.0,3.0,9,27
7032,2005,8,0,2504.0,9704.0,8,2500000.0,1.0,4.0,3,6
7033,1910,2,0,2500.0,2872.0,2,2500000.0,2.0,2.0,7,19
7035,1920,6,2,2513.0,6500.0,8,2500000.0,1.0,4.0,3,23
7062,1910,2,0,2283.0,3756.0,2,2499000.0,1.0,2.5,3,22
7063,1910,1,0,5500.0,3492.0,1,2499000.0,2.0,2.5,5,8
7078,1901,2,0,1925.0,2685.0,2,2495000.0,1.0,2.0,3,27
7097,1900,4,0,2025.0,3200.0,4,2487500.0,1.0,3.0,6,6
7108,1920,2,0,1733.0,2430.0,2,2479000.0,1.0,3.0,2,1
